imdbID,title,year,rating,genre,released,director,writer,cast,metacritic,imdbRating,imdbVotes,poster,language,country,lastupdated,type
119978,The Rainmaker,1997,PG-13,"Crime, Drama, Thriller",11/21/1997,Francis Ford Coppola,"John Grisham (novel), Francis Ford Coppola (screenplay), Michael Herr (narration)","Matt Damon, Danny DeVito, Claire Danes, Jon Voight",72.0,7.1,42566.0,https://m.media-amazon.com/images/M/MV5BMTU1NDU5MzkzOV5BMl5BanBnXkFtZTgwNjU4NzMxMDE@._V1_SX300.jpg,English,USA,25:37.5,movie
119987,The Real Blonde,1997,R,"Comedy, Drama, Romance",2/27/1998,Tom DiCillo,Tom DiCillo,"Matthew Modine, Catherine Keener, Daryl Hannah, Maxwell Caulfield",48.0,6.0,3428.0,https://m.media-amazon.com/images/M/MV5BMTkxMDAyNTg4N15BMl5BanBnXkFtZTcwMjEyMzgxMQ@@._V1_SX300.jpg,"English, Italian",USA,23:15.4,movie
120004,The Relic,1997,R,"Horror, Mystery, Sci-Fi",1/10/1997,Peter Hyams,"Douglas Preston (novel), Lincoln Child (novel), Amy Holden Jones (screenplay), John Raffo (screenplay), Rick Jaffa (screenplay), Amanda Silver (screenplay)","Penelope Ann Miller, Tom Sizemore, Linda Hunt, James Whitmore",55.0,5.7,18014.0,https://m.media-amazon.com/images/M/MV5BMTQzMjA3NTU3M15BMl5BanBnXkFtZTcwMDMxNzcyMQ@@._V1_SX300.jpg,English,"UK, Germany, Japan, New Zealand, USA",05:53.3,movie
120008,The Replacement Killers,1998,R,"Action, Crime, Drama",2/6/1998,Antoine Fuqua,Ken Sanzel,"Yun-Fat Chow, Mira Sorvino, Michael Rooker, Kenneth Tsang",42.0,6.1,22536.0,https://m.media-amazon.com/images/M/MV5BMTM3MzA5NjM5Ml5BMl5BanBnXkFtZTcwMzQ3NzIzMQ@@._V1_SX300.jpg,"English, Cantonese",USA,57:05.2,movie
120036,Rosewood,1997,R,"Action, Drama, History",2/21/1997,John Singleton,Gregory Poirier,"Jon Voight, Ving Rhames, Don Cheadle, Bruce McGill",71.0,7.1,5937.0,https://m.media-amazon.com/images/M/MV5BMTIwOTA1NjA1OF5BMl5BanBnXkFtZTcwNjY4NTgxMQ@@._V1_SX300.jpg,English,USA,38:31.3,movie
120053,The Saint,1997,PG-13,"Action, Adventure, Romance",4/4/1997,Phillip Noyce,"Leslie Charteris (character), Jonathan Hensleigh (story), Jonathan Hensleigh (screenplay), Wesley Strick (screenplay)","Val Kilmer, Elisabeth Shue, Rade Serbedzija, Valeriy Nikolaev",50.0,6.2,49386.0,https://m.media-amazon.com/images/M/MV5BMTgwMzg0NTg2OF5BMl5BanBnXkFtZTcwMTc5ODAyMQ@@._V1_SX300.jpg,"English, Russian",USA,32:52.8,movie
120032,Romy and Michele's High School Reunion,1997,R,Comedy,4/25/1997,David Mirkin,"Robin Schiff (play), Robin Schiff (screenplay)","Mira Sorvino, Lisa Kudrow, Janeane Garofalo, Alan Cumming",59.0,6.1,32168.0,https://m.media-amazon.com/images/M/MV5BMTQyOTE0NjYxNV5BMl5BanBnXkFtZTgwMDA2Mzc2MDE@._V1_SX300.jpg,English,USA,38:41.8,movie
120082,Scream 2,1997,R,"Horror, Mystery",12/12/1997,Wes Craven,"Kevin Williamson (characters), Kevin Williamson","Jada Pinkett Smith, Omar Epps, Paulette Patterson, Rasila Schroeder",63.0,6.1,115662.0,https://m.media-amazon.com/images/M/MV5BMTk3MzM3MDQzNV5BMl5BanBnXkFtZTcwNDY0ODQ4NA@@._V1_SX300.jpg,English,USA,18:20.7,movie
120094,Selena,1997,PG,"Biography, Drama, Music",3/21/1997,Gregory Nava,Gregory Nava,"Jennifer Lopez, Jackie Guerra, Constance Marie, Alex Meneses",65.0,6.6,17795.0,https://m.media-amazon.com/images/M/MV5BODQ1MTE4ODU2Ml5BMl5BanBnXkFtZTcwNzI4OTQ1MQ@@._V1_SX300.jpg,"English, Spanish",USA,58:42.9,movie
120122,Shooting Fish,1997,PG,"Comedy, Crime, Romance",5/1/1998,Stefan Schwartz,"Stefan Schwartz, Richard Holmes","Rowena Cooper, Scott Charles, Antonia Corrigan, Myles Anderson",47.0,6.6,6590.0,https://m.media-amazon.com/images/M/MV5BMTk0MjY5MTE2OF5BMl5BanBnXkFtZTcwNjk4NjUyMQ@@._V1_SX300.jpg,English,UK,22:30.0,movie
120102,Seven Years in Tibet,1997,PG-13,"Adventure, Biography, Drama",10/10/1997,Jean-Jacques Annaud,"Heinrich Harrer (book), Becky Johnston (screenplay)","Brad Pitt, David Thewlis, BD Wong, Mako",55.0,7.0,89275.0,https://m.media-amazon.com/images/M/MV5BMjExMTcyMTI2NF5BMl5BanBnXkFtZTYwNDUxMTI5._V1_SX300.jpg,"English, German, Mandarin, Tibetan, Hindi","USA, UK",48:59.9,movie
120152,Smilla's Feeling for Snow,1997,R,"Action, Drama, Sci-Fi",2/28/1997,Bille August,"Peter Heeg (novel), Ann Biderman (screenplay)","Ona Fletcher, Julia Ormond, Agga Olsen, Patrick Field",45.0,6.4,11401.0,https://m.media-amazon.com/images/M/MV5BMTIyNDAzMzM1Ml5BMl5BanBnXkFtZTYwNDQ3OTU5._V1_SX300.jpg,"English, Inuktitut","Denmark, Germany, Sweden",37:27.6,movie
120169,Soul Food,1997,R,"Comedy, Drama",9/26/1997,George Tillman Jr.,George Tillman Jr.,"Vanessa Williams, Vivica A. Fox, Nia Long, Michael Beach",68.0,6.9,4844.0,https://m.media-amazon.com/images/M/MV5BMTgzOTA5OTc0OF5BMl5BanBnXkFtZTYwNzkxNDA5._V1_SX300.jpg,English,USA,06:09.0,movie
120184,Sphere,1998,PG-13,"Drama, Mystery, Sci-Fi",2/13/1998,Barry Levinson,"Michael Crichton (novel), Kurt Wimmer (adaptation), Stephen Hauser (screenplay), Paul Attanasio (screenplay)","Dustin Hoffman, Sharon Stone, Samuel L. Jackson, Peter Coyote",35.0,6.0,74718.0,https://m.media-amazon.com/images/M/MV5BMTUyNTE2MjEyNV5BMl5BanBnXkFtZTcwODQ0NTYxMQ@@._V1_SX300.jpg,English,USA,03:21.8,movie
120148,Sliding Doors,1998,R,"Comedy, Drama, Fantasy",4/24/1998,Peter Howitt,Peter Howitt,"Gwyneth Paltrow, John Hannah, John Lynch, Jeanne Tripplehorn",59.0,6.8,50090.0,https://m.media-amazon.com/images/M/MV5BMTI0NjExNDg2N15BMl5BanBnXkFtZTYwMDMyOTA5._V1_SX300.jpg,English,"UK, USA",8/17/2015 0:03,movie
120177,Spawn,1997,R,"Action, Horror",8/1/1997,Mark A.Z. Dippe,"Todd McFarlane (comic book), Alan B. McElroy (screen story), Mark A.Z. Dippe (screen story), Alan B. McElroy (screenplay)","Michael Jai White, John Leguizamo, Martin Sheen, Theresa Randle",34.0,5.2,49909.0,"https://m.media-amazon.com/images/M/MV5BMTI3MDc1ODE5NV5BMl5BanBnXkFtZTcwNzk2NzAzMQ@@._V1._CR0,23,262,449_SX89_AL_.jpg_V1_SX300.jpg",English,USA,49:15.4,movie
120188,Three Kings,1999,R,"Action, Adventure, Comedy",10/1/1999,David O. Russell,"John Ridley (story), David O. Russell (screenplay)","George Clooney, Mark Wahlberg, Ice Cube, Spike Jonze",82.0,7.2,130677.0,https://m.media-amazon.com/images/M/MV5BMTI0ODg0NTA4Ml5BMl5BanBnXkFtZTcwNDEwNTEzMQ@@._V1_SX300.jpg,"English, Arabic","USA, Australia",00:02.4,movie
120201,Starship Troopers,1997,R,"Action, Sci-Fi, War",11/7/1997,Paul Verhoeven,"Edward Neumeier (screenplay), Robert A. Heinlein (book)","Casper Van Dien, Dina Meyer, Denise Richards, Jake Busey",51.0,7.2,207547.0,https://m.media-amazon.com/images/M/MV5BOTE3MDAyNTM4OF5BMl5BanBnXkFtZTcwMTcxNDI4OA@@._V1_SX300.jpg,English,USA,32:33.3,movie
120176,The Spanish Prisoner,1997,PG,"Drama, Mystery, Thriller",1/7/1998,David Mamet,David Mamet,"Campbell Scott, Steve Martin, Rebecca Pidgeon, Ben Gazzara",70.0,7.3,18023.0,https://m.media-amazon.com/images/M/MV5BMTYxMzAwMDU1M15BMl5BanBnXkFtZTcwMDI1MTcyMQ@@._V1_SX300.jpg,English,USA,50:42.9,movie
120179,Speed 2: Cruise Control,1997,PG-13,"Action, Crime, Romance",6/13/1997,Jan de Bont,"Graham Yost (characters), Jan de Bont (story), Randall McCormick (story), Randall McCormick (screenplay), Jeff Nathanson (screenplay)","Sandra Bullock, Jason Patric, Willem Dafoe, Temuera Morrison",23.0,3.7,57010.0,https://m.media-amazon.com/images/M/MV5BMTg5OTAzMDA4Ml5BMl5BanBnXkFtZTcwMTM1MzE1MQ@@._V1_SX300.jpg,"English, American Sign Language, Portuguese",USA,40:18.5,movie
120185,Spice World,1997,PG,"Comedy, Family, Music",1/23/1998,Bob Spiers,"Spice Girls (idea), Kim Fuller (idea), Kim Fuller, Jamie Curtis (additional writing)","Melanie Brown, Emma Bunton, Melanie Chisholm, Geri Halliwell",32.0,3.3,27229.0,https://m.media-amazon.com/images/M/MV5BMjE2MDcwNjM1OF5BMl5BanBnXkFtZTYwNjQ5Nzg4._V1_SX300.jpg,English,UK,51:57.3,movie
120202,State and Main,2000,R,"Comedy, Drama",1/12/2001,David Mamet,David Mamet,"Michael Higgins, Michael Bradshaw, Morris Lamore, Allen Soule",75.0,6.8,17708.0,https://m.media-amazon.com/images/M/MV5BMTk2NzA4MjI2OV5BMl5BanBnXkFtZTcwMTY3MTAyMQ@@._V1_SX300.jpg,"English, Italian","France, USA",46:17.2,movie
120238,SubUrbia,1996,R,"Comedy, Drama",2/7/1997,Richard Linklater,"Eric Bogosian (play), Eric Bogosian (screenplay)","Jayce Bartok, Amie Carey, Nicky Katt, Ajay Naidu",62.0,6.8,6946.0,https://m.media-amazon.com/images/M/MV5BMTcwNTExODQ1OF5BMl5BanBnXkFtZTcwMTUzNzkxMQ@@._V1_SX300.jpg,English,USA,06:49.3,movie
120241,Suicide Kings,1997,R,"Comedy, Drama, Mystery",4/17/1998,Peter O'Fallon,"Josh McKinney (screenplay), Gina Goldman (screenplay), Wayne Allan Rice (screenplay), Don Stanford (short story ""The Hostage"")","Mark Watson, Christopher Walken, Denis Leary, Nina Siemaszko",43.0,7.0,21720.0,https://m.media-amazon.com/images/M/MV5BMTg4MzAxNjAyM15BMl5BanBnXkFtZTcwNDkxNzUyMQ@@._V1_SX300.jpg,English,USA,02:05.4,movie
120255,The Sweet Hereafter,1997,R,Drama,11/21/1997,Atom Egoyan,"Russell Banks (novel), Atom Egoyan (screenplay)","Ian Holm, Caerthan Banks, Sarah Polley, Tom McCamus",90.0,7.7,25497.0,https://m.media-amazon.com/images/M/MV5BMzU1MTcwMzI3M15BMl5BanBnXkFtZTgwMzk0NjYxMTE@._V1_SX300.jpg,English,Canada,11:05.8,movie
120303,Telling Lies in America,1997,PG-13,"Drama, Music",10/15/1997,Guy Ferland,Joe Eszterhas,"Kevin Bacon, Brad Renfro, Maximilian Schell, Calista Flockhart",65.0,6.3,1809.0,https://m.media-amazon.com/images/M/MV5BODQwOTQxMTM4M15BMl5BanBnXkFtZTcwOTIzNzUxMQ@@._V1_SX300.jpg,English,USA,21:09.1,movie
120263,Songs from the Second Floor,2000,NOT RATED,"Comedy, Drama",10/6/2000,Roy Andersson,Roy Andersson,"Lars Nordh, Stefan Larsson, Bengt C.W. Carlsson, Torbjern Fahlstrem",76.0,7.7,11261.0,https://m.media-amazon.com/images/M/MV5BMTU2MTg5NTM5Ml5BMl5BanBnXkFtZTcwMTIwNTEzMQ@@._V1_SX300.jpg,"Swedish, Russian","Sweden, Norway, Denmark",24:02.1,movie
120324,A Simple Plan,1998,R,"Crime, Drama, Thriller",1/22/1999,Sam Raimi,"Scott B. Smith (novel), Scott B. Smith (screenplay)","Bill Paxton, Bridget Fonda, Billy Bob Thornton, Brent Briscoe",82.0,7.5,47702.0,https://m.media-amazon.com/images/M/MV5BMTYwNDc4ODI1MV5BMl5BanBnXkFtZTcwNDY1NTYxMQ@@._V1_SX300.jpg,English,"UK, Germany, France, USA, Japan",29:30.0,movie
120321,Smoke Signals,1998,PG-13,"Comedy, Drama",6/26/1998,Chris Eyre,"Sherman Alexie (book), Sherman Alexie (screenplay)","Adam Beach, Evan Adams, Irene Bedard, Gary Farmer",76.0,7.2,7800.0,https://m.media-amazon.com/images/M/MV5BMjA4MjU1NTg0NF5BMl5BanBnXkFtZTgwODYwMDQ1MjE@._V1_SX300.jpg,English,"Canada, USA",36:44.7,movie
120338,Titanic,1997,PG-13,"Drama, Romance",12/19/1997,James Cameron,James Cameron,"Leonardo DiCaprio, Kate Winslet, Billy Zane, Kathy Bates",74.0,7.7,716392.0,https://m.media-amazon.com/images/M/MV5BMjExNzM0NDM0N15BMl5BanBnXkFtZTcwMzkxOTUwNw@@._V1_SX300.jpg,"English, French, German, Swedish, Italian, Russian",USA,41:42.1,movie
120347,Tomorrow Never Dies,1997,PG-13,"Action, Adventure, Thriller",12/19/1997,Roger Spottiswoode,Bruce Feirstein,"Pierce Brosnan, Jonathan Pryce, Michelle Yeoh, Teri Hatcher",56.0,6.5,137426.0,https://m.media-amazon.com/images/M/MV5BMTM1MTk2ODQxNV5BMl5BanBnXkFtZTcwOTY5MDg0NA@@._V1_SX300.jpg,"English, German, Danish, Mandarin, Cantonese","UK, USA",03:57.8,movie
120363,Toy Story 2,1999,G,"Animation, Adventure, Comedy",11/24/1999,"John Lasseter, Ash Brannon, Lee Unkrich","John Lasseter (original story by), Pete Docter (original story by), Ash Brannon (original story by), Andrew Stanton (original story by), Andrew Stanton (screenplay), Rita Hsiao (screenplay), Doug Chamberlin (screenplay), Chris Webb (screenplay)","Tom Hanks, Tim Allen, Joan Cusack, Kelsey Grammer",88.0,7.9,346655.0,https://m.media-amazon.com/images/M/MV5BMTQ0OTU0NTcyNl5BMl5BanBnXkFtZTcwOTk5Mjc4OA@@._V1_SX300.jpg,"English, Arabic, Spanish",USA,06:19.9,movie
120366,Traveller,1997,R,"Crime, Drama, Romance",4/18/1997,Jack N. Green,Jim McGlynn,"Bill Paxton, Mark Wahlberg, Julianna Margulies, James Gammon",57.0,6.2,1446.0,https://m.media-amazon.com/images/M/MV5BMTg2NTk5ODA3Ml5BMl5BanBnXkFtZTcwMjE3MjAzMQ@@._V1_SX300.jpg,English,USA,38:39.8,movie
120399,U Turn,1997,R,"Crime, Drama, Thriller",10/3/1997,Oliver Stone,"John Ridley (screenplay), John Ridley (book)","Sean Penn, Billy Bob Thornton, Abraham Benrubi, Richard Rutowski",54.0,6.8,40486.0,https://m.media-amazon.com/images/M/MV5BMTg0ODEwMzA5M15BMl5BanBnXkFtZTgwNjU0NTcxMTE@._V1_SX300.jpg,English,"France, USA",28:41.3,movie
120402,Ulee's Gold,1997,R,Drama,7/18/1997,Victor Nunez,Victor Nunez,"Peter Fonda, Patricia Richardson, Christine Dunford, Tom Wood",77.0,7.1,5487.0,https://m.media-amazon.com/images/M/MV5BMjE4NjY3NzA0OF5BMl5BanBnXkFtZTcwMDQ3Mjg3NA@@._V1_SX300.jpg,English,USA,37:03.3,movie
120382,The Truman Show,1998,PG,Drama,6/5/1998,Peter Weir,Andrew Niccol,"Jim Carrey, Laura Linney, Noah Emmerich, Natascha McElhone",90.0,8.1,592268.0,https://m.media-amazon.com/images/M/MV5BMTM4NjY2MTEzM15BMl5BanBnXkFtZTcwMTk2Njk3OA@@._V1_SX300.jpg,English,USA,05:02.7,movie
120434,Vegas Vacation,1997,PG,Comedy,2/14/1997,Stephen Kessler,"Elisa Bell (story), Bob Ducsay (story), Elisa Bell (screenplay)","Chevy Chase, Beverly D'Angelo, Randy Quaid, Ethan Embry",20.0,5.9,30694.0,https://m.media-amazon.com/images/M/MV5BMTI0NTgxMTA2MF5BMl5BanBnXkFtZTcwNTE1MTEyMQ@@._V1_SX300.jpg,English,USA,49:53.6,movie
120458,Virus,1999,R,"Action, Horror, Thriller",1/15/1999,John Bruno,"Chuck Pfarrer (creator), Chuck Pfarrer (screenplay), Dennis Feldman (screenplay)","Jamie Lee Curtis, William Baldwin, Donald Sutherland, Joanna Pacula",19.0,4.8,20996.0,https://m.media-amazon.com/images/M/MV5BMTIwMDgwMjY0MV5BMl5BanBnXkFtZTcwMjIzODQyMQ@@._V1_SX300.jpg,"English, Russian","USA, UK, Germany, Japan, France",16:30.3,movie
120467,Vulgar,2000,R,"Crime, Drama, Thriller",4/26/2002,Bryan Johnson,Bryan Johnson,"Brian O'Halloran, Bryan Johnson, Jerry Lewkowitz, Ethan Suplee",5.0,5.3,3454.0,https://m.media-amazon.com/images/M/MV5BMTU1MjkxOTU3MF5BMl5BanBnXkFtZTcwMzI4MTU1MQ@@._V1_SX300.jpg,English,USA,37:42.2,movie
120490,Welcome to Sarajevo,1997,R,"Drama, War",11/26/1997,Michael Winterbottom,"Michael Nicholson (book), Frank Cottrell Boyce","Stephen Dillane, Woody Harrelson, Marisa Tomei, Emira Nusevic",72.0,6.9,5587.0,https://m.media-amazon.com/images/M/MV5BMjEwNzE5NDgzMF5BMl5BanBnXkFtZTcwNTc4MTUyMQ@@._V1_SX300.jpg,"English, Serbian, Bosnian","UK, USA",01:32.8,movie
120461,Volcano,1997,PG-13,"Action, Drama, Sci-Fi",4/25/1997,Mick Jackson,"Jerome Armstrong (story), Jerome Armstrong (screenplay), Billy Ray (screenplay)","Tommy Lee Jones, Anne Heche, Gaby Hoffmann, Don Cheadle",55.0,5.4,54196.0,https://m.media-amazon.com/images/M/MV5BMTc1ODAxMTk5NV5BMl5BanBnXkFtZTYwNjU2ODA5._V1_SX300.jpg,"English, Spanish, German",USA,03:42.2,movie
120484,The Waterboy,1998,PG-13,"Comedy, Sport",11/6/1998,Frank Coraci,"Tim Herlihy, Adam Sandler","Adam Sandler, Kathy Bates, Henry Winkler, Fairuza Balk",41.0,6.1,110803.0,https://m.media-amazon.com/images/M/MV5BMTcxODM0MzI5MF5BMl5BanBnXkFtZTcwNzE2MzQyMQ@@._V1_SX300.jpg,English,USA,49:42.6,movie
120533,Celebrity,1998,R,"Comedy, Drama",11/20/1998,Woody Allen,Woody Allen,"Greg Mottola, Jeff Mazzola, Dick Mingalone, Vladimir Bibic",41.0,6.3,19244.0,https://m.media-amazon.com/images/M/MV5BMTQwNDc4NjAwNV5BMl5BanBnXkFtZTcwMzg5MDYyMQ@@._V1_SX300.jpg,English,USA,08:24.8,movie
120520,The Wings of the Dove,1997,R,"Drama, Romance",11/7/1997,Iain Softley,"Henry James (novel), Hossein Amini (screenplay)","Helena Bonham Carter, Linus Roache, Alex Jennings, Charlotte Rampling",73.0,7.2,8445.0,https://m.media-amazon.com/images/M/MV5BMTMzMjczODc4Nl5BMl5BanBnXkFtZTcwODQ5NjYxMQ@@._V1_SX300.jpg,English,"USA, UK",39:03.4,movie
120577,54,1998,R,"Drama, Music",8/28/1998,Mark Christopher,Mark Christopher,"Ryan Phillippe, Salma Hayek, Neve Campbell, Mike Myers",33.0,5.8,26612.0,https://m.media-amazon.com/images/M/MV5BMTY3NDI0NjUyOF5BMl5BanBnXkFtZTcwMzM0NDMzMQ@@._V1_SX300.jpg,English,USA,22:02.1,movie
120586,American History X,1998,R,"Crime, Drama",11/20/1998,Tony Kaye,David McKenna,"Edward Norton, Edward Furlong, Beverly D'Angelo, Jennifer Lien",62.0,8.6,702161.0,https://m.media-amazon.com/images/M/MV5BMjMzNDUwNTIyMF5BMl5BanBnXkFtZTcwNjMwNDg3OA@@._V1_SX300.jpg,English,USA,05:23.9,movie
120591,Armageddon,1998,PG-13,"Action, Adventure, Sci-Fi",7/1/1998,Michael Bay,"Jonathan Hensleigh (screenplay), J.J. Abrams (screenplay), Tony Gilroy (adaptation), Shane Salerno (adaptation), Robert Roy Pool (story), Jonathan Hensleigh (story)","Bruce Willis, Billy Bob Thornton, Ben Affleck, Liv Tyler",42.0,6.6,297655.0,https://m.media-amazon.com/images/M/MV5BMTc3NzA4MDIyNV5BMl5BanBnXkFtZTcwMzc1OTM2MQ@@._V1_SX300.jpg,"English, Russian, Indonesian",USA,28:12.5,movie
120594,B. Monkey,1998,R,"Crime, Drama, Romance",7/15/1999,Michael Radford,"Andrew Davies (novel), Chloe King, Michael Radford, Michael Thomas","Asia Argento, Jared Harris, Rupert Everett, Jonathan Rhys Meyers",49.0,6.0,2875.0,https://m.media-amazon.com/images/M/MV5BMTM5MzIzMDAxNV5BMl5BanBnXkFtZTcwNTc2NzAyMQ@@._V1_SX300.jpg,"English, Italian, French","UK, USA",13:07.7,movie
120587,Antz,1998,PG,"Animation, Adventure, Comedy",10/2/1998,"Eric Darnell, Tim Johnson","Todd Alcott (screenplay), Chris Weitz (screenplay), Paul Weitz (screenplay)","Woody Allen, Dan Aykroyd, Anne Bancroft, Jane Curtin",72.0,6.6,116288.0,https://m.media-amazon.com/images/M/MV5BMTIyNjc4OTk2NF5BMl5BanBnXkFtZTcwMjcyMTcyMQ@@._V1_SX300.jpg,English,USA,05:48.9,movie
120584,All the Little Animals,1998,R,"Adventure, Drama, Thriller",7/9/1999,Jeremy Thomas,"Eski Thomas (screenplay), Walker Hamilton (book)","John Hurt, Christian Bale, Daniel Benzali, James Faulkner",51.0,7.1,2192.0,https://m.media-amazon.com/images/M/MV5BMTI0NzM3NDQ5N15BMl5BanBnXkFtZTcwNDc4NDE1MQ@@._V1_SX300.jpg,English,UK,38:50.7,movie
120613,A Walk on the Moon,1999,R,Drama,4/2/1999,Tony Goldwyn,Pamela Gray,"Bobby Boriello, Diane Lane, Anna Paquin, Tovah Feldshuh",70.0,6.6,6502.0,https://m.media-amazon.com/images/M/MV5BMTU0MzI4NTQzN15BMl5BanBnXkFtZTcwNTMzNDgxMQ@@._V1_SX300.jpg,English,"Australia, USA",45:33.8,movie
120603,Beloved,1998,R,"Drama, History, Horror",10/16/1998,Jonathan Demme,"Toni Morrison (novel), Akosua Busia (screenplay), Richard LaGravenese (screenplay), Adam Brooks (screenplay)","Yada Beener, Emil Pinnock, Calen Johnson, Oprah Winfrey",57.0,5.8,5922.0,https://m.media-amazon.com/images/M/MV5BNjUyOTEzMzI5MV5BMl5BanBnXkFtZTcwNTY0MzQyMQ@@._V1_SX300.jpg,English,USA,56:42.6,movie
120616,The Mummy,1999,PG-13,"Action, Adventure, Fantasy",5/7/1999,Stephen Sommers,"Stephen Sommers (screen story), Lloyd Fonvielle (screen story), Kevin Jarre (screen story), Stephen Sommers (screenplay)","Brendan Fraser, Rachel Weisz, John Hannah, Arnold Vosloo",48.0,7.0,295168.0,https://m.media-amazon.com/images/M/MV5BMTcwMjQ3Mjk0MV5BMl5BanBnXkFtZTgwNzcxNTYxMTE@._V1_SX300.jpg,"English, Egyptian (Ancient), Arabic",USA,26:24.9,movie
120609,The Big Hit,1998,R,"Action, Comedy, Crime",4/24/1998,Kirk Wong,Ben Ramsey,"Mark Wahlberg, Lou Diamond Phillips, Christina Applegate, Avery Brooks",31.0,6.1,23980.0,https://m.media-amazon.com/images/M/MV5BMTczMzMwNjMzMF5BMl5BanBnXkFtZTcwNDM4NDUxMQ@@._V1_SX300.jpg,English,USA,21:40.6,movie
120611,Blade,1998,R,"Action, Horror",8/21/1998,Stephen Norrington,David S. Goyer,"Wesley Snipes, Stephen Dorff, Kris Kristofferson, N'Bushe Wright",45.0,7.1,174609.0,https://m.media-amazon.com/images/M/MV5BMTQ4MzkzNjcxNV5BMl5BanBnXkFtZTcwNzk4NTU0Mg@@._V1_SX300.jpg,"English, Russian",USA,10:12.9,movie
120623,A Bug's Life,1998,G,"Animation, Adventure, Comedy",11/25/1998,"John Lasseter, Andrew Stanton","John Lasseter (original story by), Andrew Stanton (original story by), Joe Ranft (original story by), Andrew Stanton (screenplay), Don McEnery (screenplay), Bob Shaw (screenplay), Geefwee Boedoe (additional writer), Jason Katz (additional writer), Jorgen Klubien (additional writer), Robert Lence (additional writer), David Reynolds (additional writer)","Dave Foley, Kevin Spacey, Julia Louis-Dreyfus, Hayden Panettiere",77.0,7.2,193910.0,https://m.media-amazon.com/images/M/MV5BMTI5NTc1NjU2NF5BMl5BanBnXkFtZTcwNzkyNDAyMQ@@._V1_SX300.jpg,English,USA,08:06.2,movie
120618,Breakfast of Champions,1999,R,Comedy,2/18/1999,Alan Rudolph,"Kurt Vonnegut Jr. (book), Alan Rudolph (screenplay)","Bruce Willis, Albert Finney, Nick Nolte, Barbara Hershey",42.0,4.6,6753.0,https://m.media-amazon.com/images/M/MV5BMTU4MDU4NTkwOF5BMl5BanBnXkFtZTcwNjAzNTUyMQ@@._V1_SX300.jpg,English,USA,39:30.8,movie
120631,Ever After: A Cinderella Story,1998,PG-13,"Comedy, Drama, Romance",7/31/1998,Andy Tennant,"Susannah Grant (screenplay), Andy Tennant (screenplay), Rick Parks (screenplay)","Drew Barrymore, Anjelica Huston, Dougray Scott, Patrick Godfrey",66.0,7.0,55004.0,https://m.media-amazon.com/images/M/MV5BNDczMDAwNzY0OV5BMl5BanBnXkFtZTYwMzM3MDY5._V1_SX300.jpg,English,USA,41:52.0,movie
120632,City of Angels,1998,PG-13,"Drama, Fantasy, Romance",4/10/1998,Brad Silberling,"Wim Wenders (screenplay), Peter Handke (screenplay), Richard Reitinger (screenplay), Dana Stevens (screenplay)","Nicolas Cage, Meg Ryan, Andre Braugher, Dennis Franz",54.0,6.7,88727.0,https://m.media-amazon.com/images/M/MV5BMTIxMzk4Nzg0Nl5BMl5BanBnXkFtZTcwNzMzMzEyMQ@@._V1_SX300.jpg,English,"Germany, USA",47:38.9,movie
120601,Being John Malkovich,1999,R,"Comedy, Drama, Fantasy",12/3/1999,Spike Jonze,Charlie Kaufman,"John Cusack, Cameron Diaz, Ned Bellamy, Eric Weinstein",90.0,7.8,238157.0,https://m.media-amazon.com/images/M/MV5BMTUyMjI4OTE3MV5BMl5BanBnXkFtZTcwNzMxMTUxMQ@@._V1_SX300.jpg,English,USA,01:16.6,movie
120596,The Bachelor,1999,PG-13,Comedy,11/5/1999,Gary Sinyor,"Roi Cooper Megrue (play), Jean C. Havez, Clyde Bruckman, Joseph A. Mitchell, Steve Cohen (screenplay)","Chris O'Donnell, Renee Zellweger, Artie Lange, Edward Asner",31.0,5.0,14137.0,https://m.media-amazon.com/images/M/MV5BMTgwNjU1ODg2OV5BMl5BanBnXkFtZTcwMzIzNDYxMQ@@._V1_SX300.jpg,"English, Spanish",USA,53:38.3,movie
120633,A Civil Action,1998,PG-13,Drama,1/8/1999,Steven Zaillian,"Jonathan Harr (book), Steven Zaillian (screenplay)","John Travolta, Robert Duvall, Tony Shalhoub, William H. Macy",68.0,6.5,22221.0,https://m.media-amazon.com/images/M/MV5BMTQyNTgzNDY3N15BMl5BanBnXkFtZTYwODkzNDc5._V1_SX300.jpg,English,USA,21:34.9,movie
120646,The Deep End of the Ocean,1999,PG-13,Drama,3/12/1999,Ulu Grosbard,"Jacquelyn Mitchard (book), Stephen Schiff (screenplay)","Michelle Pfeiffer, Treat Williams, Whoopi Goldberg, Jonathan Jackson",45.0,6.3,9806.0,https://m.media-amazon.com/images/M/MV5BMTA1Mzc5NjQzOTdeQTJeQWpwZ15BbWU2MDYyMzk4OA@@._V1_SX300.jpg,English,USA,08:52.3,movie
120647,Deep Impact,1998,PG-13,"Action, Drama, Sci-Fi",5/8/1998,Mimi Leder,"Bruce Joel Rubin, Michael Tolkin","Robert Duvall, Tea Leoni, Elijah Wood, Vanessa Redgrave",40.0,6.1,128192.0,https://m.media-amazon.com/images/M/MV5BMjE4NDE3MjA1NV5BMl5BanBnXkFtZTYwMjQxMDM5._V1_SX300.jpg,English,USA,31:51.7,movie
