ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
16337,Lyudmila Stepanovna Buldakova (Meshcheryakova-),F,26.0,171.0,66.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Volleyball,Volleyball Women's Volleyball,Silver
16337,Lyudmila Stepanovna Buldakova (Meshcheryakova-),F,30.0,171.0,66.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Women's Volleyball,Gold
16337,Lyudmila Stepanovna Buldakova (Meshcheryakova-),F,34.0,171.0,66.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Women's Volleyball,Gold
16343,Adelmo Bulgarelli,M,24.0,184.0,101.0,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze
16351,Alexandru Buligan,M,24.0,200.0,89.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Men's Handball,Bronze
16357,Jan Bulis,M,27.0,186.0,92.0,Czech Republic,CZE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
16359,Ivan Buljubai,M,24.0,198.0,108.0,Croatia,CRO,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold
16360,Erich Buljung,M,44.0,183.0,85.0,United States,USA,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Air Pistol, 10 metres",Silver
16381,Massimo Bulleri,M,26.0,188.0,82.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,Silver
16382,"Victoria Andrea ""Vicky"" Bullett",F,20.0,190.0,62.0,United States,USA,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,Gold
16382,"Victoria Andrea ""Vicky"" Bullett",F,24.0,190.0,62.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Women's Basketball,Bronze
16383,Chlo Bulleux,F,24.0,172.0,65.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Silver
16385,Katharina Bullin,F,21.0,177.0,70.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,Silver
16389,Maik Bullmann,M,25.0,185.0,82.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold
16389,Maik Bullmann,M,29.0,185.0,82.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Bronze
16390,Nicole Bullo,F,26.0,160.0,56.0,Switzerland,SUI,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
16402,Gamze Bulut,F,19.0,166.0,48.0,Turkey,TUR,2012 Summer,2012,Summer,London,Athletics,"Athletics Women's 1,500 metres",Silver
16405,Sergey Ivanovich Bulygin,M,20.0,180.0,76.0,Soviet Union,URS,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold
16410,"Jaap Derk ""Jaap-Derk"" Buma",M,28.0,184.0,86.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Gold
16417,Elen Rafaelovna Bunatyants-Shakirova,F,22.0,190.0,86.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Women's Basketball,Gold
16419,Ahmed Naseer Bunda,M,24.0,165.0,57.0,Pakistan,PAK,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,Silver
16419,Ahmed Naseer Bunda,M,28.0,165.0,57.0,Pakistan,PAK,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,Gold
16424,Darren Bundock,M,29.0,180.0,70.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Multihull,Silver
16424,Darren Bundock,M,37.0,180.0,70.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Mixed Multihull,Silver
16430,Wilfred Kipkemboi Bungei,M,28.0,172.0,60.0,Kenya,KEN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,Gold
16434,Carsten Bunk,M,20.0,189.0,76.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Quadruple Sculls,Gold
16437,Elliot John Bunney,M,21.0,183.0,85.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
16449,Diego Mario Buonanotte Rende,M,20.0,160.0,49.0,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Gold
16458,Hans Petter Buraas,M,22.0,190.0,90.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Slalom,Gold
16462,Viktor Volodymyrovych Burakov,M,25.0,182.0,73.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
16476,Ivan Burchin,M,19.0,174.0,80.0,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze
16479,Caroline Stillwell Burckle,F,22.0,174.0,62.0,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
16483,Lyubov Viktorovna Burda (-Andrianova),F,15.0,162.0,48.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Team All-Around,Gold
16483,Lyubov Viktorovna Burda (-Andrianova),F,19.0,162.0,48.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,Gold
16488,Nataliya Andrivna Burdeina,F,26.0,165.0,63.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Team,Silver
16491,"William Douglas ""Doug"" Burden",M,23.0,195.0,89.0,United States,USA,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Eights,Bronze
16491,"William Douglas ""Doug"" Burden",M,26.0,195.0,89.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,Silver
16492,Cdric Burdet,M,33.0,195.0,98.0,France,FRA,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,Gold
16497,Nicols Andrs Burdisso,M,23.0,182.0,82.0,Argentina,ARG,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,Gold
16499,Pavel Vladimirovich Bure,M,26.0,180.0,86.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
16499,Pavel Vladimirovich Bure,M,30.0,180.0,86.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
16500,Valery Vladimirovich Bure,M,23.0,176.0,84.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
16500,Valery Vladimirovich Bure,M,27.0,176.0,84.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
16501,Vladimir Valeryevich Bure,M,17.0,181.0,76.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
16501,Vladimir Valeryevich Bure,M,21.0,181.0,76.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Freestyle,Bronze
16501,Vladimir Valeryevich Bure,M,21.0,181.0,76.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
16501,Vladimir Valeryevich Bure,M,21.0,181.0,76.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
16536,Nathan Burgers,M,33.0,185.0,82.0,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Bronze
16538,"Thomas William ""Bill"" Burgess",M,27.0,185.0,95.0,Libellule de Paris,GBR,1900 Summer,1900,Summer,Paris,Water Polo,Water Polo Men's Water Polo,Bronze
16542,"Gregory Stewart ""Greg"" Burgess",M,20.0,193.0,93.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Individual Medley,Silver
16544,Phil Burgess,M,28.0,180.0,92.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Silver
16547,Simon Peter Burgess,M,33.0,178.0,70.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
16547,Simon Peter Burgess,M,36.0,178.0,70.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
16556,Michelle Burgher,F,23.0,170.0,62.0,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
16556,Michelle Burgher,F,27.0,170.0,62.0,Jamaica,JAM,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
16557,David George Brownlow Cecil Burghley,M,23.0,180.0,70.0,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres Hurdles,Gold
16557,David George Brownlow Cecil Burghley,M,27.0,180.0,70.0,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
16580,Leonid Iosypovych Buriak,M,23.0,180.0,70.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Football,Football Men's Football,Bronze
16584,Damir Buri,M,31.0,205.0,115.0,Croatia,CRO,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold
16584,Damir Buri,M,35.0,205.0,115.0,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Silver
16593,Petra Burka,F,17.0,153.0,60.0,Canada,CAN,1964 Winter,1964,Winter,Innsbruck,Figure Skating,Figure Skating Women's Singles,Bronze
16597,Claudia Ins Burkart,F,24.0,165.0,68.0,Argentina,ARG,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Bronze
16597,Claudia Ins Burkart,F,28.0,165.0,68.0,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Bronze
16601,Barbara Hannah Anita Burke (-Knight),F,19.0,177.0,63.0,Great Britain,GBR,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
16603,"Daniel ""Dan"" Burke",M,26.0,193.0,93.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Silver
16606,"Douglas Lambert ""Doug"" Burke",M,27.0,183.0,82.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,Silver
16611,Lynn Edythe Burke (-McConville),F,17.0,173.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 100 metres Backstroke,Gold
16611,Lynn Edythe Burke (-McConville),F,17.0,173.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
16612,Miles J. Burke,M,19.0,160.0,49.0,United States,USA,1904 Summer,1904,Summer,St. Louis,Boxing,Boxing Men's Flyweight,Silver
16613,Sean Burke,M,25.0,192.0,95.0,Canada,CAN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
16614,Steven James Burke,M,20.0,183.0,78.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Bronze
16614,Steven James Burke,M,24.0,183.0,78.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
16614,Steven James Burke,M,28.0,183.0,78.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
16616,"Thomas Edmund ""Tom"" Burke",M,21.0,183.0,66.0,United States,USA,1896 Summer,1896,Summer,Athina,Athletics,Athletics Men's 100 metres,Gold
16616,"Thomas Edmund ""Tom"" Burke",M,21.0,183.0,66.0,United States,USA,1896 Summer,1896,Summer,Athina,Athletics,Athletics Men's 400 metres,Gold
16617,Daniil Sergeyevich Burkenya,M,26.0,198.0,85.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Triple Jump,Bronze
16639,Tommy Loren Burleson,M,20.0,223.0,102.0,United States,USA,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,Silver
16645,Peter Burling,M,21.0,186.0,82.0,New Zealand,NZL,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Skiff,Silver
16645,Peter Burling,M,25.0,186.0,82.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Skiff,Gold
16656,Hanna Viktorivna Burmistrova,F,27.0,182.0,73.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Handball,Handball Women's Handball,Bronze
16677,Howard McNeal Burnett,M,27.0,193.0,72.0,Jamaica,JAM,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
16678,Jason Nicholas Burnett,M,21.0,165.0,68.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Trampolining,Trampolining Men's Individual,Silver
16685,Kevin Lobdell Burnham,M,35.0,185.0,70.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Men's Two Person Dinghy,Silver
16685,Kevin Lobdell Burnham,M,47.0,185.0,70.0,United States,USA,2004 Summer,2004,Summer,Athina,Sailing,Sailing Men's Two Person Dinghy,Gold
16691,"William Lawrie ""Billy"" Burns",M,29.0,180.0,73.0,Winnipeg Shamrocks-1,CAN,1904 Summer,1904,Summer,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Gold
16696,Lauren Chantel Burns (-Muller),F,26.0,165.0,49.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Women's Flyweight,Gold
16697,Lindsay H. Burns,F,31.0,174.0,58.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Lightweight Double Sculls,Silver
16698,Marc Burns,M,25.0,183.0,91.0,Trinidad and Tobago,TTO,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
16698,Marc Burns,M,29.0,183.0,91.0,Trinidad and Tobago,TTO,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
16704,Adrian Mark Burnside,M,27.0,193.0,100.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Silver
16709,Nikolay Aleksandrovich Burobin,M,27.0,181.0,82.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Volleyball,Volleyball Men's Volleyball,Gold
16711,Hannelore Burosch (-Khnert),F,28.0,175.0,73.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Handball,Handball Women's Handball,Silver
16717,Leslie Michele Burr-Howard (-Leneghan-),F,27.0,167.0,55.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
16717,Leslie Michele Burr-Howard (-Leneghan-),F,39.0,167.0,55.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
16721,Leroy Russell Burrell,M,25.0,183.0,82.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
16733,Jordan Ernest Burroughs,M,24.0,171.0,79.0,United States,USA,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Middleweight, Freestyle",Gold
16734,Sean Patrick Burroughs,M,20.0,188.0,91.0,United States,USA,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Gold
16754,"Wellington Parker Burtnett, Jr.",M,25.0,182.0,84.0,United States,USA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
16759,Christopher Burton,M,34.0,180.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
16769,"Michael Jay ""Mike"" Burton",M,21.0,175.0,70.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 400 metres Freestyle,Gold
16769,"Michael Jay ""Mike"" Burton",M,21.0,175.0,70.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold
16769,"Michael Jay ""Mike"" Burton",M,25.0,175.0,70.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold
16769,"Michael Jay ""Mike"" Burton",M,25.0,175.0,70.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
16773,Tom Burton,M,26.0,180.0,81.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's One Person Dinghy,Gold
16778,Mikhail Ivanovich Burtsev,M,20.0,178.0,74.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Sabre, Team",Gold
16778,Mikhail Ivanovich Burtsev,M,24.0,178.0,74.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's Sabre, Individual",Silver
16778,Mikhail Ivanovich Burtsev,M,24.0,178.0,74.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's Sabre, Team",Gold
16778,Mikhail Ivanovich Burtsev,M,32.0,178.0,74.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Sabre, Team",Silver
16788,Michel Georges Bury,M,32.0,179.0,74.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Silver
16789,Olga Valentinovna Buryakina,F,30.0,174.0,62.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,Bronze
16792,Bianka Bua,F,22.0,187.0,74.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver
16793,Istvn Busa,M,27.0,170.0,72.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Team",Bronze
16807,Sabine Busch (-Ascui),F,25.0,177.0,66.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
16816,Antje Buschschulte (-Meeuw),F,17.0,186.0,75.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
16816,Antje Buschschulte (-Meeuw),F,21.0,186.0,75.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
16816,Antje Buschschulte (-Meeuw),F,25.0,186.0,75.0,Germany,GER,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
16816,Antje Buschschulte (-Meeuw),F,25.0,186.0,75.0,Germany,GER,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Backstroke,Bronze
16816,Antje Buschschulte (-Meeuw),F,25.0,186.0,75.0,Germany,GER,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
16819,Frank Busemann,M,21.0,191.0,80.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,Silver
16822,Karl-Heinz Buert,M,21.0,194.0,84.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Quadruple Sculls,Gold
16825,"Lesley Leigh Bush (-Hickcox, -Makepeace)",F,17.0,163.0,52.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Diving,Diving Women's Platform,Gold
16829,"Bertram Herbert Thomas ""Bert"" Bushnell",M,26.0,178.0,67.0,Great Britain,GBR,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Double Sculls,Gold
16831,Viktor Georgiyevich Bushuyev,M,27.0,162.0,67.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Lightweight,Gold
16843,Andro Bulje,M,26.0,200.0,115.0,Croatia,CRO,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold
16843,Andro Bulje,M,30.0,200.0,115.0,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Silver
16844,Yevhen Leonidovych Buslovych,M,28.0,168.0,58.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver
16845,"Gabriele ""Gaby"" Bumann",F,24.0,170.0,57.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
16875,Crystl Irene Bustos,F,23.0,173.0,102.0,United States,USA,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Gold
16875,Crystl Irene Bustos,F,26.0,173.0,102.0,United States,USA,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Gold
16875,Crystl Irene Bustos,F,30.0,173.0,102.0,United States,USA,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,Silver
16883,Veniamin Yevgenyevich But,M,27.0,191.0,95.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Eights,Silver
16896,Yvonne Buter,F,29.0,162.0,58.0,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Bronze
16900,Simone Buti,M,32.0,206.0,100.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Silver
16906,Micha Butkiewicz,M,26.0,173.0,69.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Team",Bronze
16907,Aleksandr Anatolyevich Butko,M,26.0,198.0,97.0,Russia,RUS,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Gold
16908,Vytautas Butkus,M,26.0,190.0,86.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Quadruple Sculls,Silver
16914,Dean William Butler,M,27.0,172.0,72.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Gold
16915,Everard Burnside Butler,M,26.0,183.0,72.0,Canada,CAN,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Single Sculls,Bronze
16923,Jimmy Butler III,M,26.0,201.0,99.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Gold
16927,Leon Edward Butler,M,31.0,183.0,75.0,United States,USA,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Pairs,Bronze
16941,Vyacheslav Gennadyevich Butsayev,M,21.0,187.0,83.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
16945,Jahangir Ahmed Butt,M,25.0,175.0,70.0,Pakistan,PAK,1968 Summer,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,Gold
16945,Jahangir Ahmed Butt,M,29.0,175.0,70.0,Pakistan,PAK,1972 Summer,1972,Summer,Munich,Hockey,Hockey Men's Hockey,Silver
16947,Linus Butt,M,29.0,186.0,83.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Bronze
16963,"Jeffrey ""Jeff"" Buttle",M,23.0,173.0,60.0,Canada,CAN,2006 Winter,2006,Winter,Torino,Figure Skating,Figure Skating Men's Singles,Bronze
16973,James Aaron Butts,M,26.0,188.0,82.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Triple Jump,Silver
16974,Matthew Butturini,M,24.0,181.0,81.0,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Bronze
16977,Dajana Butulija,F,30.0,175.0,65.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Bronze
16980,Nataliya Anatolyevna Butuzova,F,26.0,167.0,58.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Archery,Archery Women's Individual,Silver
16984,"Anton Gerrit Jan ""Ton"" Buunk",M,23.0,196.0,91.0,Netherlands,NED,1976 Summer,1976,Summer,Montreal,Water Polo,Water Polo Men's Water Polo,Bronze
17008,Nataliya Vasilyevna Buzunova,F,22.0,172.0,66.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Bronze
17019,Ilya Vladimirovich Byakin,M,25.0,178.0,83.0,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
17038,Karyn L. Bye (-Dietz),F,26.0,173.0,75.0,United States,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
